Session ,Day,Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance
13,MD-1,Revivo,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,49,2,0,0,0,0,0.5,1,16.58,24.67,1,2,3.23,6
13,MD-1,Revivo,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,203,34,1,0,0.28,0,3,3,19.95,101.49,6,6,28.17,56
13,MD-1,Revivo,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,35,0,0,0,0,0,0,0,6.45,17.2,0,0,0,0
13,MD-1,Revivo,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,245,67,6,0,3.21,7,4,4,22.66,122.39,8,8,47.24,95
13,MD-1,Revivo,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:09,09:43:33,10:20:09,00:02:01,57,0,0,0,0,0,0.99,0,13.3,27.9,2,0,2.94,6
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:03,09:43:33,10:20:09,00:01:30,81,0,0,0,0,0,0.67,0,11.12,53.68,1,0,3.61,5
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,92,3,0,0,0,0,1.98,1.32,16.41,61.1,3,2,11.45,17
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,22,0,0,0,0,0,0,0,9.05,14.48,0,0,0,0
13,MD-1,Yao,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,197,40,1,0,0.75,0,1.33,5.99,20.3,130.94,2,9,39.42,59
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,69,3,0,0,0,0,1.33,0,15.85,45.95,2,0,5.87,9
13,MD-1,Yao,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,7,0,0,0,0,0,0,0,6.58,15.33,0,0,0,0
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,73,0,0,0,0,0,2.59,0.65,14.68,47.4,4,1,6.31,10
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,186,25,3,0,1.88,0,4.03,4.03,20.98,124.77,6,6,39.06,58
13,MD-1,Yao,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,13,0,0,0,0,0,0,0,4.77,8.7,0,0,0,0
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,13,0,0,0,0,0,0,0,5.25,6.62,0,0,0,0
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,195,30,0,0,0,0,2.5,2,19.21,97.51,5,4,24.12,48
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,30,0,0,0,0,0,0,0,9.32,15.01,0,0,0.22,0
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,199,24,7,0,3.34,7,3.98,4.48,24.24,99.16,8,9,29.16,59
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,6,0,0,0,0,0,0,0,6.44,2.78,0,0,0,0
13,MD-1,Yao,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:09,09:43:33,10:20:09,00:02:01,178,39,14,1,7.27,12,1.97,1.97,25.37,87.52,4,4,27.24,55
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:03,09:43:33,10:20:09,00:01:30,18,0,0,0,0,0,0,0,10.6,12.25,0,0,0,0
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,187,26,0,0,0,0,3.31,4.63,18.15,123.6,5,7,33.69,51
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,96,1,0,0,0,0,0.66,0.66,16.35,63.29,1,1,6.68,10
13,MD-1,Agvadish,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,97,0,0,0,0,0,1.33,1.33,12.68,64.75,2,2,6.54,10
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,13,0,0,0,0,0,0,0,5.32,8.41,0,0,0,0
13,MD-1,Agvadish,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,7,0,0,0,0,0,0,0,5.32,14.62,0,0,0,0
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,185,28,1,0,0.72,0,1.29,1.29,20.2,119.68,2,2,32.31,50
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,85,0,0,0,0,0,0.67,0.67,11.12,57.32,1,1,1.65,2
13,MD-1,Agvadish,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,77,0,0,0,0,0,0,0,9.16,50.9,0,0,0.66,1
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,53,0,0,0,0,0,0.5,0,11.09,26.46,1,0,1.51,3
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,224,29,11,0,5.71,13,3,2,24.71,111.9,6,4,29.03,58
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,57,0,0,0,0,0,0,0.5,14.37,28.32,0,1,1.01,2
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,251,41,3,0,1.68,6,1.99,1.99,21.07,125.01,4,4,31.35,63
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,25,0,0,0,0,0,0,0,9.62,12.56,0,0,0.25,0
13,MD-1,Agvadish,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:07,09:43:33,10:20:09,00:02:00,262,68,15,0,7.7,16,1,1.5,24.58,131.13,2,3,38.2,76
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:06,09:43:33,10:20:09,00:01:33,3,0,0,0,0,0,0,0,2.62,1.97,0,0,0,0
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,263,79,2,0,1.11,0,1.98,5.95,20.37,174.18,3,9,66.33,100
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,88,0,0,0,0,0,0,1.32,12.94,57.96,0,2,2.59,4
13,MD-1,Prada,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,64,0,0,0,0,0,1.33,0.67,14.18,42.93,2,1,3.65,5
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,10,0,0,0,0,0,0,0,4.13,6.65,0,0,0,0
13,MD-1,Prada,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,4,0,0,0,0,0,0,0,3.18,8.06,0,0,0,0
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,228,62,0,0,0,0,1.29,5.82,18.42,147.2,2,9,52.2,81
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,68,0,0,0,0,0,0.67,0,11.23,45.47,1,0,2.61,4
13,MD-1,Prada,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,63,0,0,0,0,0,0.66,0.66,13.21,41.87,1,1,2.71,4
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,73,0,0,0,0,0,0,0,11.34,36.53,0,0,1.06,2
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,246,51,3,0,1.68,0,1.5,2.5,20.58,122.89,3,5,35.36,71
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,24,0,0,0,0,0,0,0.5,10.17,12.02,0,1,0,0
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,259,66,6,0,2.91,8,3.98,2.99,22.97,128.86,8,6,41.31,83
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,26,0,0,0,0,0,0,0,7.08,13.05,0,0,0,0
13,MD-1,Prada,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:09,09:43:33,10:20:09,00:02:01,232,51,4,0,2.1,5,1.48,2.47,22.41,114.32,3,5,31.41,64
13,MD-1,Niddam,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:06,09:43:33,10:20:09,00:01:33,119,0,0,0,0,0,0,0.65,11.38,77.01,0,1,0.92,1
13,MD-1,Niddam,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,118,0,0,0,0,0,0,1.98,11.92,77.95,0,3,3.18,5
13,MD-1,Niddam,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,136,1,0,0,0,0,0.67,0,15,90.42,1,0,7.71,12
13,MD-1,Niddam,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,137,1,0,0,0,0,0,1.33,15.14,91.53,0,2,8.46,13
13,MD-1,Niddam,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,35,0,0,0,0,0,0,0,9.67,76.86,0,0,2.61,1
13,MD-1,Niddam,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,117,1,0,0,0,0,0,0,15.45,75.46,0,0,7.57,12
13,MD-1,Niddam,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,147,0,0,0,0,0,0.67,0,13.68,98.34,1,0,11.57,17
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:03,09:43:33,10:20:09,00:01:30,158,23,0,0,0,0,2,5.99,18.24,105.25,3,9,29.55,44
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,2,0,0,0,0,0,0,0,3.02,1.63,0,0,0,0
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,106,0,0,0,0,0,1.32,1.32,13.53,69.6,2,2,3.63,6
13,MD-1,Eshata,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,112,1,0,0,0,0,0.67,0,14.53,74.71,1,0,7.21,11
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,22,0,0,0,0,0,0,0,7.51,14.37,0,0,0,0
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,208,38,0,0,0,0,4.53,5.82,19.58,134.19,7,9,46.02,71
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,118,4,0,0,0,0,1.34,3.36,15.41,79.29,2,5,11.48,17
13,MD-1,Eshata,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,62,0,0,0,0,0,0.66,0,13.08,40.6,1,0,4.53,7
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,57,1,0,0,0,0,1.5,0,15.24,28.45,3,0,3.2,6
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,269,41,5,0,2.54,6,2.5,4,20.96,134.15,5,8,34.58,69
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,49,0,0,0,0,0,0.5,0,11.5,24.63,1,0,1.31,3
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,245,63,7,0,3.63,6,2.99,4.98,23.25,122.04,6,10,45.02,90
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,35,0,0,0,0,0,0,0,14.38,17.41,0,0,2.35,5
13,MD-1,Eshata,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:09,09:43:33,10:20:09,00:02:01,242,47,6,0,3.14,6,1.97,4.44,22.07,119.55,4,9,34.19,69
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:03,09:43:33,10:20:09,00:01:30,124,0,0,0,0,0,1.33,0.67,13.56,82.82,2,1,5.21,8
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,141,0,0,0,0,0,1.32,1.32,14.5,93.09,2,2,12,18
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,224,27,1,0,0.38,0,1.97,3.29,20.63,147.68,3,5,40.53,62
13,MD-1,Altman,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,7,0,0,0,0,0,0,0,4.36,4.93,0,0,0,0
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,123,2,0,0,0,0,2,2,16.88,82.15,3,3,8.13,12
13,MD-1,Altman,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,27,0,0,0,0,0,0,0,9.16,59.71,0,0,0,0
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,130,3,0,0,0,0,0.65,0,17.12,84.35,1,0,5.62,9
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,13,0,0,0,0,0,0.67,0,12.52,8.41,1,0,1.65,2
13,MD-1,Altman,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,215,27,0,0,0,0,3.96,7.26,19.22,141.94,6,11,36.76,56
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,236,26,0,0,0,0,1.5,3.5,18.95,117.89,3,7,24.24,49
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,63,0,0,0,0,0,0,0,10.55,31.25,0,0,0.23,0
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,211,24,2,0,1.13,0,3.5,3.5,20.84,105.38,7,7,25.52,51
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,54,3,0,0,0,0,0.5,0.5,16.24,26.71,1,1,2.57,5
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,206,29,8,0,3.89,7,1.5,2.5,22.81,103.06,3,5,28.69,57
13,MD-1,Altman,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:07,09:43:33,10:20:09,00:02:00,26,0,0,0,0,0,0,0,8.05,13.17,0,0,0,0
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:06,09:43:33,10:20:09,00:01:33,129,0,0,0,0,0,0.65,0.65,14.11,83.32,1,1,6.05,9
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 2nd SET",09:45:47,09:47:17,09:43:33,10:20:09,00:01:30,130,2,0,0,0,0,1.32,1.32,15.49,85.85,2,2,8.51,13
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 3rd Set",09:48:03,09:49:34,09:43:33,10:20:09,00:01:31,15,0,0,0,0,0,0,0,5.76,9.61,0,0,0,0
13,MD-1,Biton,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:50:25,09:51:55,09:43:33,10:20:09,00:01:30,218,34,2,0,1.53,0,2.66,2,21.27,145,4,3,38.52,58
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 5th SET",09:53:00,09:54:30,09:43:33,10:20:09,00:01:30,117,6,0,0,0,0,1.33,0.67,17.12,78.07,2,1,7.98,12
13,MD-1,Biton,,"Possession Game 10vs5+1J+5F (18*24m), 4 Mini Goals, 4th Set",09:54:02,09:54:29,09:43:33,10:20:09,00:00:27,30,0,0,0,0,0,0,2.21,14.93,66.24,0,1,3.03,1
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 6th SET",09:55:13,09:56:46,09:43:33,10:20:09,00:01:32,120,6,0,0,0,0,1.94,1.94,17.38,77.72,3,3,7.23,11
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 7th SET",09:57:33,09:59:03,09:43:33,10:20:09,00:01:29,205,23,0,0,0,0,0.67,4.7,18.22,137.73,1,7,38.46,57
13,MD-1,Biton,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 8th SET",09:59:52,10:01:22,09:43:33,10:20:09,00:01:30,2,0,0,0,0,0,0,0,2.87,1.06,0,0,0,0
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 1ST SET",10:05:15,10:07:15,09:43:33,10:20:09,00:02:00,11,0,0,0,0,0,0,0,7.54,5.57,0,0,0,0
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 2ND SET",10:07:40,10:09:40,09:43:33,10:20:09,00:02:00,238,34,0,0,0,0,2.5,1.5,19.79,118.97,5,3,21.97,44
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 3RD SET",10:10:10,10:12:10,09:43:33,10:20:09,00:02:00,28,0,0,0,0,0,0.5,0.5,14.54,14.16,1,1,1.93,4
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 4TH SET",10:12:42,10:14:43,09:43:33,10:20:09,00:02:00,191,44,0,0,0,0,1,2.99,18.92,94.98,2,6,23.22,47
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 5TH SET",10:15:30,10:17:30,09:43:33,10:20:09,00:02:00,43,0,0,0,0,0,0,0,13.42,21.68,0,0,1.52,3
13,MD-1,Biton,,"POSSESSION GAME 5VS5+10F, (30*20M, 20M), 2GK, 6TH SET",10:18:07,10:20:07,09:43:33,10:20:09,00:02:00,182,46,3,0,1.41,0,2,2.5,21.51,90.78,4,5,25.33,51
13,MD-1,Beni,,"POSSESSION GAME 10VS5+1J+5F (18*24M), 4 MINI GOALS, 1ST SET",09:43:33,09:45:06,09:43:33,10:20:09,00:01:33,116,0,0,0,0,0,0.65,1.29,13.03,74.83,1,2,3.9,6
